"DevelopmentRegion","RegionalDistrict","Municipality","Statistics","date","values"
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-09",13
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-10",11
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-02",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-04",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-01",11
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-02",6
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-03",10
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-04",16
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-05",19
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-06",21
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-07",13
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-08",18
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-09",15
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL - STRATA RESIDENTIAL (count)","2017-10",12
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-01",26
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-02",19
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-03",21
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-04",30
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-05",39
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-06",52
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-07",31
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-08",35
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-09",28
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","RESIDENTIAL TOTAL (count)","2017-10",23
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-01",26
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-02",20
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-03",21
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-04",30
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-05",42
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-06",55
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-07",31
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-08",37
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-09",30
"Vancouver Island/Coast","CAPITAL","DISTRICT OF ESQUIMALT","Total Market Transactions (count)","2017-10",25
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - COMMERCE (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - OTHER (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL - STRATA NON-RESIDENTIAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","COMMERCIAL TOTAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FARM TOTAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-01",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-02",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-03",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-04",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-05",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-06",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-07",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-08",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-09",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Median of Foreign Involvement Transactions ($ median)","2017-10",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-01",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-02",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-03",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-04",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-05",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-06",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-07",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-08",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-09",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","FMV Sum of Foreign Involvement Transactions ($ sum)","2017-10",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-06",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","Foreign Involvement Transactions (count)","2017-10",NA
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","OTHER/UNKNOWN TOTAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RECREATIONAL TOTAL (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-01",2
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-03",3
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-04",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-05",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-06",4
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-08",2
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-09",4
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - ACREAGE (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - COMMERCE (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - FARM (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-03",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-05",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - MULTI-FAMILY (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-02",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-03",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-04",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-05",1
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-06",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-07",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-08",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-09",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - OTHER (count)","2017-10",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-01",0
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-02",2
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-03",5
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-04",2
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-05",4
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-06",4
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-07",5
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-08",9
"Vancouver Island/Coast","CAPITAL","DISTRICT OF HIGHLANDS","RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count)","2017-09",1
